交易日期	合约	成交序号	成交时间	买/卖	投机/套保	成交价	手数	成交额	开/平	手续费	平仓盈亏	实际成交日期
2017-12-13	MA805	01302624	10:33:14	买	投机	2,949.000	1	29,490.00	 平	6.40	-800	2017-12-13
2017-12-13	MA805	01302689	10:33:15	买	投机	2,949.000	1	29,490.00	 平	6.40	-810	2017-12-13
2017-12-13	MA805	01302734	10:33:15	买	投机	2,949.000	1	29,490.00	 平	6.40	-810	2017-12-13
2017-12-13	MA805	01302735	10:33:15	买	投机	2,949.000	3	88,470.00	 平	19.20	-2460	2017-12-13
2017-12-13	MA805	01303847	10:33:24	买	投机	2,949.000	1	29,490.00	 平	6.40	-820	2017-12-13
2017-12-13	MA805	01303869	10:33:24	买	投机	2,949.000	1	29,490.00	 平	6.40	-820	2017-12-13
2017-12-13	MA805	01303942	10:33:25	买	投机	2,949.000	1	29,490.00	 平	6.40	-820	2017-12-13
2017-12-13	I1805	30739426	11:05:01	 卖	投机	502.500	1	50,250.00	 平	7.24	350	2017-12-13
2017-12-13	I1805	30739441	11:05:01	 卖	投机	502.500	1	50,250.00	 平	7.24	350	2017-12-13
2017-12-13	BU1806	01382897	11:15:01	 卖	投机	2,610.000	1	26,100.00	开	3.13	--	2017-12-13
2017-12-13	BU1806	01382921	11:15:01	 卖	投机	2,610.000	1	26,100.00	开	3.13	--	2017-12-13
2017-12-13	BU1806	01383089	11:15:04	 卖	投机	2,610.000	1	26,100.00	开	3.13	--	2017-12-13
2017-12-13	MA805	01474344	11:15:19	 卖	投机	2,935.000	1	29,350.00	开	2.40	--	2017-12-13
2017-12-13	MA805	01474365	11:15:19	 卖	投机	2,935.000	1	29,350.00	开	2.40	--	2017-12-13
2017-12-13	MA805	01474416	11:15:19	 卖	投机	2,935.000	1	29,350.00	开	2.40	--	2017-12-13
2017-12-13	MA805	01474437	11:15:19	 卖	投机	2,935.000	1	29,350.00	开	2.40	--	2017-12-13
2017-12-13	MA805	01474443	11:15:19	 卖	投机	2,935.000	1	29,350.00	开	2.40	--	2017-12-13
2017-12-13	MA805	01474461	11:15:20	 卖	投机	2,935.000	3	88,050.00	开	7.20	--	2017-12-13
2017-12-13	MA805	01474560	11:15:21	 卖	投机	2,935.000	1	29,350.00	开	2.40	--	2017-12-13
2017-12-13	MA805	01477102	11:15:38	 卖	投机	2,935.000	1	29,350.00	开	2.40	--	2017-12-13
2017-12-13	MA805	01477121	11:15:39	 卖	投机	2,935.000	2	58,700.00	开	4.80	--	2017-12-13
2017-12-13	I1805	30760747	11:17:21	 卖	投机	502.500	7	351,750.00	 平	50.65	2450	2017-12-13
2017-12-13	I1805	30760854	11:17:22	 卖	投机	502.000	9	451,800.00	开	56.02	--	2017-12-13
2017-12-13	BU1806	01390908	11:17:36	 卖	投机	2,610.000	9	234,900.00	开	28.19	--	2017-12-13
2017-12-13	P1805	10237567	13:30:01	 卖	投机	5,328.000	1	53,280.00	 平	3.00	0	2017-12-13
2017-12-13	P1805	10237571	13:30:01	 卖	投机	5,328.000	3	159,840.00	 平	9.00	0	2017-12-13
2017-12-13	P1805	10237583	13:30:01	 卖	投机	5,328.000	1	53,280.00	 平	3.00	0	2017-12-13
2017-12-13	P1805	10237603	13:30:01	 卖	投机	5,328.000	2	106,560.00	 平	6.00	0	2017-12-13
2017-12-13	P1805	10237622	13:30:01	 卖	投机	5,328.000	1	53,280.00	 平	3.00	0	2017-12-13
2017-12-13	P1805	10237626	13:30:01	 卖	投机	5,328.000	1	53,280.00	 平	3.00	0	2017-12-13
2017-12-13	RM805	01599574	13:35:13	 卖	投机	2,358.000	12	282,960.00	 平	22.80	1200	2017-12-13
2017-12-13	RM805	01599575	13:35:13	 卖	投机	2,358.000	3	70,740.00	 平	5.70	480	2017-12-13
2017-12-13	RM805	01599710	13:35:15	 卖	投机	2,358.000	3	70,740.00	 平	5.70	480	2017-12-13
2017-12-13	RU1805	01489399	13:39:11	 卖	投机	14,045.000	1	140,450.00	开	7.58	--	2017-12-13
2017-12-13	RU1805	01489456	13:39:13	 卖	投机	14,045.000	2	280,900.00	开	15.17	--	2017-12-13
2017-12-13	TA805	01631383	13:41:26	 卖	投机	5,414.000	1	27,070.00	 平	3.60	20	2017-12-13
2017-12-13	TA805	01631999	13:41:31	 卖	投机	5,414.000	1	27,070.00	 平	3.60	20	2017-12-13
2017-12-13	TA805	01632008	13:41:31	 卖	投机	5,414.000	1	27,070.00	 平	3.60	20	2017-12-13
2017-12-13	TA805	01632010	13:41:31	 卖	投机	5,414.000	1	27,070.00	 平	3.60	20	2017-12-13
2017-12-13	TA805	01632012	13:41:31	 卖	投机	5,414.000	1	27,070.00	 平	3.60	20	2017-12-13
2017-12-13	TA805	01632112	13:41:31	 卖	投机	5,414.000	1	27,070.00	 平	3.60	20	2017-12-13
2017-12-13	TA805	01632134	13:41:31	 卖	投机	5,414.000	3	81,210.00	 平	10.80	60	2017-12-13
2017-12-13	TA805	01632135	13:41:31	 卖	投机	5,414.000	18	487,260.00	 平	64.80	-180	2017-12-13
2017-12-13	TA805	01635050	13:42:06	 卖	投机	5,414.000	4	108,280.00	开	14.40	--	2017-12-13
2017-12-13	TA805	01635052	13:42:06	 卖	投机	5,414.000	6	162,420.00	开	21.60	--	2017-12-13
2017-12-13	TA805	01635056	13:42:06	 卖	投机	5,414.000	12	324,840.00	开	43.20	--	2017-12-13
2017-12-13	TA805	01635058	13:42:06	 卖	投机	5,414.000	5	135,350.00	开	18.00	--	2017-12-13
2017-12-13	MA805	01666613	13:45:31	买	投机	2,957.000	3	88,710.00	 平	19.20	-2700	2017-12-13
2017-12-13	MA805	01666621	13:45:31	买	投机	2,957.000	1	29,570.00	 平	6.40	-900	2017-12-13
2017-12-13	MA805	01666622	13:45:31	买	投机	2,957.000	2	59,140.00	 平	12.80	-1800	2017-12-13
2017-12-13	MA805	01666623	13:45:31	买	投机	2,957.000	6	177,420.00	 平	38.40	-1200	2017-12-13
2017-12-13	I1805	30857482	13:50:09	买	投机	505.500	6	303,300.00	 平	43.68	-300	2017-12-13
2017-12-13	I1805	30857533	13:50:12	买	投机	505.500	3	151,650.00	 平	21.84	150	2017-12-13
2017-12-13	I1805	30857536	13:50:12	买	投机	505.500	1	50,550.00	 平	7.28	50	2017-12-13
2017-12-13	I1805	30857537	13:50:13	买	投机	505.500	2	101,100.00	 平	14.56	100	2017-12-13
2017-12-13	MA805	01701876	13:51:35	买	投机	2,953.000	1	29,530.00	 平	6.40	-160	2017-12-13
2017-12-13	MA805	01701878	13:51:35	买	投机	2,953.000	2	59,060.00	 平	12.80	-320	2017-12-13
2017-12-13	MA805	01701889	13:51:35	买	投机	2,953.000	1	29,530.00	 平	6.40	-160	2017-12-13
2017-12-13	MA805	01701918	13:51:36	买	投机	2,953.000	1	29,530.00	 平	6.40	-160	2017-12-13
2017-12-13	MA805	01701926	13:51:36	买	投机	2,953.000	1	29,530.00	 平	6.40	-160	2017-12-13
2017-12-13	MA805	01701927	13:51:36	买	投机	2,953.000	1	29,530.00	 平	6.40	-280	2017-12-13
2017-12-13	MA805	01701930	13:51:36	买	投机	2,953.000	1	29,530.00	 平	6.40	-280	2017-12-13
2017-12-13	MA805	01701932	13:51:36	买	投机	2,953.000	2	59,060.00	 平	12.80	-560	2017-12-13
2017-12-13	MA805	01701933	13:51:36	买	投机	2,953.000	1	29,530.00	 平	6.40	-280	2017-12-13
2017-12-13	MA805	01701934	13:51:36	买	投机	2,953.000	1	29,530.00	 平	6.40	-280	2017-12-13
2017-12-13	I1805	30860137	13:51:50	买	投机	505.500	6	303,300.00	开	25.48	--	2017-12-13
2017-12-13	RM805	01710928	13:53:35	 卖	投机	2,358.000	18	424,440.00	开	34.20	--	2017-12-13
2017-12-13	P1805	10256559	13:54:14	买	投机	5,322.000	2	106,440.00	 平	6.00	0	2017-12-13
2017-12-13	P1805	10256607	13:54:21	买	投机	5,322.000	1	53,220.00	 平	3.00	0	2017-12-13
2017-12-13	P1805	10256613	13:54:23	买	投机	5,322.000	2	106,440.00	 平	6.00	0	2017-12-13
2017-12-13	P1805	10256626	13:54:25	买	投机	5,322.000	1	53,220.00	 平	3.00	0	2017-12-13
2017-12-13	TA805	01727094	13:56:41	买	投机	5,412.000	1	27,060.00	 平	0.00	-30	2017-12-13
2017-12-13	TA805	01727095	13:56:41	买	投机	5,412.000	4	108,240.00	 平	0.00	-120	2017-12-13
2017-12-13	TA805	01727096	13:56:41	买	投机	5,412.000	1	27,060.00	 平	0.00	-30	2017-12-13
2017-12-13	TA805	01727097	13:56:41	买	投机	5,412.000	2	54,120.00	 平	0.00	-60	2017-12-13
2017-12-13	TA805	01727098	13:56:41	买	投机	5,412.000	1	27,060.00	 平	0.00	-30	2017-12-13
2017-12-13	TA805	01727099	13:56:41	买	投机	5,412.000	1	27,060.00	 平	0.00	-30	2017-12-13
2017-12-13	TA805	01727727	13:56:43	买	投机	5,412.000	1	27,060.00	 平	0.00	-30	2017-12-13
2017-12-13	TA805	01727728	13:56:43	买	投机	5,412.000	3	81,180.00	 平	0.00	-90	2017-12-13
2017-12-13	TA805	01728064	13:56:44	买	投机	5,412.000	1	27,060.00	 平	0.00	-30	2017-12-13
2017-12-13	TA805	01728066	13:56:44	买	投机	5,412.000	3	81,180.00	 平	0.00	-90	2017-12-13
2017-12-13	TA805	01729932	13:56:52	买	投机	5,412.000	18	487,080.00	开	64.80	--	2017-12-13
2017-12-13	P1805	10262921	14:04:04	 卖	投机	5,328.000	3	159,840.00	开	9.00	--	2017-12-13
2017-12-13	P1805	10262923	14:04:04	 卖	投机	5,328.000	6	319,680.00	开	18.00	--	2017-12-13
2017-12-13	Y1805	10266652	14:08:44	买	投机	5,902.000	5	295,100.00	开	15.00	--	2017-12-13
2017-12-13	MA805	01836431	14:13:48	 卖	投机	2,952.000	12	354,240.00	 平	28.80	5280	2017-12-13
2017-12-13	MA805	01836447	14:13:48	 卖	投机	2,951.000	12	354,120.00	开	28.80	--	2017-12-13
2017-12-13	BU1806	01705606	14:27:09	买	投机	2,620.000	1	26,200.00	 平	3.14	-100	2017-12-13
2017-12-13	BU1806	01706546	14:27:16	买	投机	2,620.000	1	26,200.00	 平	3.14	-100	2017-12-13
2017-12-13	BU1806	01706579	14:27:17	买	投机	2,620.000	1	26,200.00	 平	3.14	-100	2017-12-13
2017-12-13	BU1806	01706728	14:27:20	买	投机	2,620.000	9	235,800.00	 平	28.30	-900	2017-12-13
2017-12-13	P1805	10282956	14:27:25	买	投机	5,322.000	6	319,320.00	开	18.00	--	2017-12-13
2017-12-13	TA805	01948379	14:38:42	 卖	投机	5,396.000	9	242,820.00	 平	0.00	-720	2017-12-13
2017-12-13	TA805	01948669	14:38:46	 卖	投机	5,396.000	9	242,820.00	 平	0.00	-720	2017-12-13
2017-12-13	TA805	01969819	14:42:31	买	投机	5,392.000	1	26,960.00	 平	0.00	140	2017-12-13
2017-12-13	TA805	01969855	14:42:31	买	投机	5,392.000	1	26,960.00	 平	0.00	140	2017-12-13
2017-12-13	TA805	01970263	14:42:35	买	投机	5,392.000	4	107,840.00	 平	0.00	560	2017-12-13
2017-12-13	TA805	01971284	14:42:43	买	投机	5,392.000	11	296,560.00	 平	0.00	1540	2017-12-13
2017-12-13	TA805	01971387	14:42:45	买	投机	5,392.000	1	26,960.00	 平	0.00	140	2017-12-13
2017-12-13	TA805	01971388	14:42:45	买	投机	5,392.000	2	53,920.00	 平	0.00	180	2017-12-13
2017-12-13	TA805	01971389	14:42:45	买	投机	5,392.000	1	26,960.00	 平	0.00	90	2017-12-13
2017-12-13	TA805	01971755	14:42:55	买	投机	5,392.000	1	26,960.00	 平	0.00	90	2017-12-13
2017-12-13	TA805	01971765	14:42:55	买	投机	5,392.000	2	53,920.00	 平	0.00	180	2017-12-13
2017-12-13	TA805	01971766	14:42:55	买	投机	5,392.000	2	53,920.00	 平	0.00	180	2017-12-13
2017-12-13	TA805	01971783	14:42:55	买	投机	5,392.000	1	26,960.00	 平	0.00	90	2017-12-13
2017-12-13	BU1806	01799755	14:44:51	买	投机	2,620.000	12	314,400.00	开	37.73	--	2017-12-13
2017-12-13	MA805	01985331	14:45:29	 卖	投机	2,944.000	1	29,440.00	开	2.40	--	2017-12-13
2017-12-13	MA805	01985335	14:45:29	 卖	投机	2,944.000	1	29,440.00	开	2.40	--	2017-12-13
2017-12-13	MA805	01985351	14:45:30	 卖	投机	2,944.000	1	29,440.00	开	2.40	--	2017-12-13
2017-12-13	MA805	01985368	14:45:30	 卖	投机	2,944.000	1	29,440.00	开	2.40	--	2017-12-13
2017-12-13	MA805	01985398	14:45:30	 卖	投机	2,944.000	7	206,080.00	开	16.80	--	2017-12-13
2017-12-13	MA805	01985400	14:45:30	 卖	投机	2,944.000	1	29,440.00	开	2.40	--	2017-12-13
2017-12-13	RU1805	00044415	21:03:34	买	投机	14,140.000	3	424,200.00	 平	22.91	-5500	2017-12-13
2017-12-13	RM805	00068329	21:03:34	 卖	投机	2,343.000	12	281,160.00	 平	22.80	-1440	2017-12-13
2017-12-13	RM805	00068365	21:03:34	 卖	投机	2,343.000	2	46,860.00	开	3.80	--	2017-12-13
2017-12-13	RM805	00068371	21:03:35	 卖	投机	2,343.000	1	23,430.00	开	1.90	--	2017-12-13
2017-12-13	RM805	00068375	21:03:35	 卖	投机	2,343.000	1	23,430.00	开	1.90	--	2017-12-13
2017-12-13	RM805	00068555	21:03:35	 卖	投机	2,343.000	1	23,430.00	开	1.90	--	2017-12-13
2017-12-13	RM805	00068570	21:03:35	 卖	投机	2,343.000	1	23,430.00	开	1.90	--	2017-12-13
2017-12-13	RM805	00068587	21:03:35	 卖	投机	2,343.000	1	23,430.00	开	1.90	--	2017-12-13
2017-12-13	RM805	00068781	21:03:37	 卖	投机	2,343.000	5	117,150.00	开	9.50	--	2017-12-13
2017-12-13	TA805	00097884	21:06:58	 卖	投机	5,420.000	18	487,800.00	 平	64.80	720	2017-12-13
2017-12-13	TA805	00098008	21:06:59	 卖	投机	5,420.000	1	27,100.00	开	3.60	--	2017-12-13
2017-12-13	TA805	00098012	21:06:59	 卖	投机	5,420.000	17	460,700.00	开	61.20	--	2017-12-13
2017-12-13	TA805	00099554	21:07:05	 卖	投机	5,422.000	9	243,990.00	 平	32.40	450	2017-12-13
2017-12-13	TA805	00099555	21:07:05	 卖	投机	5,422.000	9	243,990.00	 平	32.40	540	2017-12-13
2017-12-13	I1805	30040950	21:10:41	 卖	投机	504.000	6	302,400.00	 平	25.40	3900	2017-12-13
2017-12-13	I1805	30067429	21:19:00	 卖	投机	506.000	6	303,600.00	开	43.72	--	2017-12-13
2017-12-13	RM805	00246319	21:30:19	买	投机	2,342.000	18	421,560.00	开	34.20	--	2017-12-13
2017-12-13	P1805	10030965	21:32:36	 卖	投机	5,326.000	1	53,260.00	开	3.00	--	2017-12-13
2017-12-13	P1805	10030972	21:32:39	 卖	投机	5,326.000	5	266,300.00	开	15.00	--	2017-12-13
2017-12-13	P1805	10032435	21:36:40	 卖	投机	5,330.000	6	319,800.00	 平	18.00	-600	2017-12-13
2017-12-13	Y1805	10034926	21:40:31	买	投机	5,908.000	7	413,560.00	 平	21.00	3740	2017-12-13
2017-12-13	TA805	00348667	21:55:39	 卖	投机	5,410.000	2	54,100.00	开	7.20	--	2017-12-13
2017-12-13	TA805	00348671	21:55:39	 卖	投机	5,410.000	2	54,100.00	开	7.20	--	2017-12-13
2017-12-13	TA805	00348673	21:55:39	 卖	投机	5,410.000	2	54,100.00	开	7.20	--	2017-12-13
2017-12-13	TA805	00348675	21:55:39	 卖	投机	5,410.000	2	54,100.00	开	7.20	--	2017-12-13
2017-12-13	TA805	00348677	21:55:39	 卖	投机	5,410.000	2	54,100.00	开	7.20	--	2017-12-13
2017-12-13	TA805	00348843	21:55:44	 卖	投机	5,410.000	1	27,050.00	开	3.60	--	2017-12-13
2017-12-13	TA805	00349062	21:55:47	 卖	投机	5,410.000	5	135,250.00	开	18.00	--	2017-12-13
2017-12-13	TA805	00350228	21:56:00	 卖	投机	5,410.000	1	27,050.00	开	3.60	--	2017-12-13
2017-12-13	TA805	00350926	21:56:05	 卖	投机	5,410.000	1	27,050.00	开	3.60	--	2017-12-13
2017-12-13	I1805	30180891	21:58:17	买	投机	499.000	1	49,900.00	开	7.19	--	2017-12-13
2017-12-13	I1805	30180892	21:58:17	买	投机	499.000	1	49,900.00	开	7.19	--	2017-12-13
2017-12-13	I1805	30180897	21:58:17	买	投机	499.000	2	99,800.00	开	14.37	--	2017-12-13
2017-12-13	I1805	30180901	21:58:17	买	投机	499.000	1	49,900.00	开	7.19	--	2017-12-13
2017-12-13	I1805	30180910	21:58:18	买	投机	499.000	1	49,900.00	开	7.19	--	2017-12-13
2017-12-13	I1805	30180914	21:58:18	买	投机	499.000	1	49,900.00	开	7.19	--	2017-12-13
2017-12-13	I1805	30180916	21:58:18	买	投机	499.000	1	49,900.00	开	7.19	--	2017-12-13
2017-12-13	I1805	30180920	21:58:18	买	投机	499.000	1	49,900.00	开	7.19	--	2017-12-13
2017-12-13	J1805	30189222	22:00:00	买	投机	2,071.000	3	621,300.00	 平	52.19	-1800	2017-12-13
2017-12-13	J1805	30189360	22:00:00	买	投机	2,071.000	2	414,200.00	开	34.79	--	2017-12-13
2017-12-13	J1805	30189366	22:00:00	买	投机	2,071.000	1	207,100.00	开	17.40	--	2017-12-13
2017-12-13	RB1805	00456933	22:00:14	买	投机	3,825.000	22	841,500.00	开	100.98	--	2017-12-13
2017-12-13	M1805	10042014	22:05:27	买	投机	2,840.000	15	426,000.00	 平	27.00	1650	2017-12-13
2017-12-13	Y1805	10043591	22:10:07	买	投机	5,908.000	7	413,560.00	开	21.00	--	2017-12-13
2017-12-13	RU1805	00572041	22:12:33	 卖	投机	14,110.000	3	423,300.00	 平	22.86	900	2017-12-13
2017-12-13	RU1805	00572119	22:12:34	 卖	投机	14,110.000	2	282,200.00	开	15.24	--	2017-12-13
2017-12-13	RU1805	00572125	22:12:34	 卖	投机	14,110.000	1	141,100.00	开	7.62	--	2017-12-13
2017-12-13	RU1805	00584535	22:14:35	 卖	投机	14,120.000	3	423,600.00	开	22.87	--	2017-12-13
2017-12-13	BU1806	00635432	22:21:43	买	投机	2,640.000	12	316,800.00	 平	38.02	9000	2017-12-13
2017-12-13	BU1806	00635692	22:21:46	买	投机	2,640.000	12	316,800.00	开	38.02	--	2017-12-13
2017-12-13	RM805	00591292	22:33:09	买	投机	2,345.000	2	46,900.00	 平	3.80	-40	2017-12-13
2017-12-13	RM805	00591293	22:33:09	买	投机	2,345.000	1	23,450.00	 平	1.90	-20	2017-12-13
2017-12-13	RM805	00591294	22:33:09	买	投机	2,345.000	1	23,450.00	 平	1.90	-20	2017-12-13
2017-12-13	RM805	00591295	22:33:09	买	投机	2,345.000	1	23,450.00	 平	1.90	-20	2017-12-13
2017-12-13	RM805	00591296	22:33:09	买	投机	2,345.000	1	23,450.00	 平	1.90	-20	2017-12-13
2017-12-13	RM805	00591297	22:33:09	买	投机	2,345.000	1	23,450.00	 平	1.90	-20	2017-12-13
2017-12-13	RM805	00591298	22:33:09	买	投机	2,345.000	5	117,250.00	 平	9.50	-100	2017-12-13
2017-12-13	M1805	10050905	22:33:51	买	投机	2,840.000	10	284,000.00	开	18.00	--	2017-12-13
2017-12-13	M1805	10050912	22:33:52	买	投机	2,840.000	1	28,400.00	开	1.80	--	2017-12-13
2017-12-13	M1805	10050934	22:33:59	买	投机	2,840.000	1	28,400.00	开	1.80	--	2017-12-13
2017-12-13	M1805	10050938	22:33:59	买	投机	2,840.000	1	28,400.00	开	1.80	--	2017-12-13
2017-12-13	M1805	10050950	22:34:00	买	投机	2,840.000	2	56,800.00	开	3.60	--	2017-12-13
2017-12-13	RM805	00598287	22:34:50	买	投机	2,345.000	1	23,450.00	开	1.90	--	2017-12-13
2017-12-13	RM805	00598293	22:34:51	买	投机	2,345.000	11	257,950.00	开	20.90	--	2017-12-13
2017-12-13	Y1805	10059687	22:52:39	 卖	投机	5,906.000	3	177,180.00	 平	9.00	300	2017-12-13
2017-12-13	Y1805	10059688	22:52:39	 卖	投机	5,906.000	1	59,060.00	 平	3.00	100	2017-12-13
2017-12-13	Y1805	10059689	22:52:39	 卖	投机	5,906.000	1	59,060.00	 平	3.00	100	2017-12-13
2017-12-13	Y1805	10060884	22:56:17	 卖	投机	5,906.000	5	295,300.00	开	15.00	--	2017-12-13
2017-12-13	RU1805	00766865	22:57:34	买	投机	14,165.000	1	141,650.00	 平	7.65	-550	2017-12-13
2017-12-13	RU1805	00766993	22:57:37	买	投机	14,165.000	2	283,300.00	 平	15.30	-1100	2017-12-13
2017-12-13	PP1805	30423843	09:01:25	买	投机	9,162.000	2	91,620.00	 平	6.60	-770	2017-12-13
2017-12-13	PP1805	30423845	09:01:25	买	投机	9,162.000	1	45,810.00	 平	3.30	-405	2017-12-13
2017-12-13	PP1805	30423895	09:01:25	买	投机	9,162.000	1	45,810.00	 平	3.30	-405	2017-12-13
2017-12-13	MA805	00850538	09:06:27	 卖	投机	2,937.000	1	29,370.00	 平	2.40	450	2017-12-13
2017-12-13	MA805	00850540	09:06:27	 卖	投机	2,937.000	3	88,110.00	 平	7.20	1350	2017-12-13
2017-12-13	MA805	00850542	09:06:27	 卖	投机	2,937.000	3	88,110.00	 平	7.20	1350	2017-12-13
2017-12-13	MA805	00850620	09:06:28	 卖	投机	2,937.000	1	29,370.00	 平	2.40	450	2017-12-13
2017-12-13	MA805	00850622	09:06:28	 卖	投机	2,937.000	1	29,370.00	 平	2.40	450	2017-12-13
2017-12-13	MA805	00850634	09:06:28	 卖	投机	2,937.000	1	29,370.00	 平	2.40	450	2017-12-13
2017-12-13	MA805	00850701	09:06:29	 卖	投机	2,937.000	2	58,740.00	 平	4.80	900	2017-12-13
2017-12-13	MA805	00856504	09:07:03	 卖	投机	2,937.000	6	176,220.00	开	14.40	--	2017-12-13
2017-12-13	MA805	00856507	09:07:03	 卖	投机	2,937.000	6	176,220.00	开	14.40	--	2017-12-13
2017-12-13	PP1805	30456258	09:08:03	 卖	投机	9,155.000	4	183,100.00	开	13.18	--	2017-12-13
2017-12-13	L1805	30508520	09:20:09	 卖	投机	9,425.000	7	329,875.00	 平	16.80	-4375	2017-12-13
2017-12-13	L1805	30508588	09:20:09	 卖	投机	9,425.000	7	329,875.00	开	16.80	--	2017-12-13
2017-12-13	L1805	30542036	09:30:01	买	投机	9,415.000	10	470,750.00	 平	24.00	6750	2017-12-13
2017-12-13	L1805	30542407	09:30:02	买	投机	9,415.000	3	141,225.00	开	7.20	--	2017-12-13
2017-12-13	L1805	30542409	09:30:02	买	投机	9,415.000	1	47,075.00	开	2.40	--	2017-12-13
2017-12-13	L1805	30542417	09:30:02	买	投机	9,415.000	6	282,450.00	开	14.40	--	2017-12-13
2017-12-13	RU1805	01077043	09:38:48	 卖	投机	13,990.000	1	139,900.00	 平	7.55	-2100	2017-12-13
2017-12-13	RU1805	01077047	09:38:48	 卖	投机	13,990.000	1	139,900.00	 平	7.55	-2100	2017-12-13
2017-12-13	RU1805	01077055	09:38:49	 卖	投机	13,990.000	1	139,900.00	 平	7.55	-2100	2017-12-13
2017-12-13	RU1805	01077261	09:38:51	 卖	投机	13,990.000	1	139,900.00	开	7.55	--	2017-12-13
2017-12-13	RU1805	01077263	09:38:51	 卖	投机	13,990.000	2	279,800.00	开	15.11	--	2017-12-13
2017-12-13	MA805	01154958	09:55:58	 卖	投机	2,925.000	1	29,250.00	开	2.40	--	2017-12-13
2017-12-13	MA805	01154960	09:55:58	 卖	投机	2,925.000	1	29,250.00	开	2.40	--	2017-12-13
2017-12-13	MA805	01154962	09:55:58	 卖	投机	2,925.000	2	58,500.00	开	4.80	--	2017-12-13
2017-12-13	MA805	01154966	09:55:58	 卖	投机	2,925.000	1	29,250.00	开	2.40	--	2017-12-13
2017-12-13	MA805	01154972	09:55:58	 卖	投机	2,925.000	1	29,250.00	开	2.40	--	2017-12-13
2017-12-13	MA805	01154999	09:55:59	 卖	投机	2,925.000	5	146,250.00	开	12.00	--	2017-12-13
2017-12-13	MA805	01155050	09:56:00	 卖	投机	2,925.000	1	29,250.00	开	2.40	--	2017-12-13
2017-12-14	NI1805	00557497	00:00:12	买	投机	89,460.000	6	536,760.00	 平	43.20	5520	2017-12-14
2017-12-14	NI1805	00566140	00:13:41	买	投机	89,470.000	1	89,470.00	开	7.20	--	2017-12-14
2017-12-14	NI1805	00566143	00:13:42	买	投机	89,470.000	2	178,940.00	开	14.40	--	2017-12-14
2017-12-14	NI1805	00566144	00:13:42	买	投机	89,470.000	3	268,410.00	开	21.60	--	2017-12-14
2017-12-14	NI1805	01084879	10:00:00	 卖	投机	90,800.000	2	181,600.00	 平	14.40	2660	2017-12-14
2017-12-14	NI1805	01084880	10:00:00	 卖	投机	90,800.000	2	181,600.00	 平	14.40	2660	2017-12-14
2017-12-14	NI1805	01084881	10:00:00	 卖	投机	90,800.000	2	181,600.00	 平	14.40	2660	2017-12-14
2017-12-14	NI1805	01085100	10:00:00	 卖	投机	90,810.000	5	454,050.00	开	36.00	--	2017-12-14
2017-12-14	NI1805	01085101	10:00:00	 卖	投机	90,810.000	1	90,810.00	开	7.20	--	2017-12-14
2017-12-14	BU1806	01086064	10:00:02	 卖	投机	2,648.000	1	26,480.00	 平	3.18	300	2017-12-14
2017-12-14	BU1806	01086065	10:00:02	 卖	投机	2,648.000	1	26,480.00	 平	3.18	300	2017-12-14
2017-12-14	BU1806	01086066	10:00:02	 卖	投机	2,648.000	1	26,480.00	 平	3.18	300	2017-12-14
2017-12-14	BU1806	01086067	10:00:02	 卖	投机	2,648.000	1	26,480.00	 平	3.18	300	2017-12-14
2017-12-14	BU1806	01086069	10:00:02	 卖	投机	2,648.000	1	26,480.00	 平	3.18	300	2017-12-14
2017-12-14	BU1806	01086070	10:00:02	 卖	投机	2,648.000	1	26,480.00	 平	3.18	300	2017-12-14
2017-12-14	BU1806	01086173	10:00:02	 卖	投机	2,648.000	6	158,880.00	 平	19.07	1800	2017-12-14
2017-12-14	BU1806	01086174	10:00:02	 卖	投机	2,648.000	6	158,880.00	 平	19.07	1200	2017-12-14
2017-12-14	RM805	01299844	10:03:25	买	投机	2,351.000	2	47,020.00	 平	3.80	-80	2017-12-14
2017-12-14	RM805	01299845	10:03:25	买	投机	2,351.000	10	235,100.00	 平	19.00	-400	2017-12-14
2017-12-14	RM805	01300075	10:03:25	买	投机	2,351.000	12	282,120.00	开	22.80	--	2017-12-14
2017-12-14	SN1801	01119277	10:12:16	 卖	投机	135,110.000	1	135,110.00	 平	3.60	-5900	2017-12-14
2017-12-14	SN1801	01119287	10:12:16	 卖	投机	135,110.000	1	135,110.00	开	3.60	--	2017-12-14
2017-12-14	I1805	30595151	10:34:04	 卖	投机	502.500	6	301,500.00	开	34.37	--	2017-12-14
2017-12-14	RM805	01448949	10:48:07	买	投机	2,344.000	14	328,160.00	开	26.60	--	2017-12-14
2017-12-14	RM805	01448951	10:48:07	买	投机	2,344.000	4	93,760.00	开	7.60	--	2017-12-14
2017-12-14	RU1805	01212629	10:52:18	买	投机	14,350.000	4	574,000.00	 平	31.00	-12750	2017-12-14
2017-12-14	RM805	01614032	10:58:56	 卖	投机	2,343.000	1	23,430.00	 平	1.90	-20	2017-12-14
2017-12-14	RM805	01614033	10:58:56	 卖	投机	2,343.000	11	257,730.00	 平	20.90	-220	2017-12-14
2017-12-14	I1805	30653962	11:00:06	买	投机	499.500	1	49,950.00	 平	7.19	250	2017-12-14
2017-12-14	I1805	30653963	11:00:06	买	投机	499.500	8	399,600.00	 平	57.54	2000	2017-12-14
2017-12-14	I1805	30654292	11:00:08	买	投机	499.000	9	449,100.00	开	37.72	--	2017-12-14
